supplier_id,transport_company_id,site_id,transport_date,distance_km,co2_emissions_kg,transport_cost,transported_weight_kg
3,5,2,2025-07-23,597.66,0.09,384.36,9.99
4,3,2,2025-07-23,1961.97,1.42,2075.4,9.85
5,4,2,2025-07-23,1149.44,0.27,976.38,9.38
6,1,2,2025-07-23,538.27,0.43,606.74,9.72
7,2,2,2025-07-23,909.82,0.76,973.33,10.53
8,3,2,2025-07-23,1665.66,1.31,1720.94,10.2
1,4,3,2025-07-23,297.95,1.14,252.71,160.78
2,3,3,2025-07-23,1012.17,12.1,1045.28,152.39
3,1,3,2025-07-23,438.56,5.87,498.64,164.33
4,3,3,2025-07-23,2109.57,26.76,2259.32,161.11
5,1,3,2025-07-23,925.47,10.56,1092.95,140.14
6,4,3,2025-07-23,292.89,1.01,250.1,140.19
7,2,3,2025-07-23,1033.53,12.65,1152.01,154.97
8,5,3,2025-07-23,1737.63,3.89,1115.21,151.7
1,2,4,2025-07-23,727.82,3.99,811.35,69.59
2,4,4,2025-07-23,1019.67,1.49,870.93,58.53
3,5,4,2025-07-23,872.97,0.86,553.81,64.02
4,3,4,2025-07-23,1916.49,10.52,2063.0,70.0
5,2,4,2025-07-23,1361.54,6.94,1526.04,60.77
6,4,4,2025-07-23,735.27,1.22,634.68,64.96
7,2,4,2025-07-23,660.68,3.14,745.87,58.47
8,5,4,2025-07-23,1410.01,1.26,896.12,62.55
1,4,5,2025-07-23,635.5,5.53,556.44,338.82
2,3,5,2025-07-23,625.88,16.2,652.81,330.65
3,2,5,2025-07-23,1140.9,30.96,1250.63,336.09
4,5,5,2025-07-23,1638.36,7.51,1042.27,309.95
5,4,5,2025-07-23,1045.55,8.01,909.25,304.34
6,1,5,2025-07-23,594.61,16.15,707.92,331.7
7,2,5,2025-07-23,876.62,21.11,984.39,314.98
8,5,5,2025-07-23,1294.51,6.51,860.41,323.28
1,1,1,2025-07-24,471.88,3.5,557.29,90.26
2,2,1,2025-07-24,739.86,5.56,818.39,92.73
3,5,1,2025-07-24,879.66,1.15,561.01,84.86
4,5,1,2025-07-24,1908.37,2.59,1217.38,91.35
5,1,1,2025-07-24,863.45,6.15,1001.87,84.59
6,1,1,2025-07-24,474.78,3.81,547.87,95.94
7,2,1,2025-07-24,726.65,4.53,787.75,81.0
8,3,1,2025-07-24,1515.89,8.58,1591.95,78.96
1,2,2,2025-07-24,564.0,0.49,612.47,10.89
2,4,2,2025-07-24,957.82,0.23,803.63,9.96
3,2,2,2025-07-24,600.76,0.53,652.24,11.65
4,3,2,2025-07-24,2103.29,1.72,2257.22,11.21
5,1,2,2025-07-24,1151.78,1.14,1355.04,11.45
6,4,2,2025-07-24,555.73,0.13,458.39,9.67
7,1,2,2025-07-24,910.67,0.85,1046.42,11.56
8,3,2,2025-07-24,1606.38,1.27,1731.2,10.32
1,1,3,2025-07-24,307.69,4.43,349.88,167.03
2,3,3,2025-07-24,1034.73,12.23,1083.98,159.27
3,2,3,2025-07-24,443.56,6.37,484.34,182.37
4,3,3,2025-07-24,2153.38,28.46,2247.88,182.05
5,2,3,2025-07-24,912.55,12.84,988.72,180.5
6,4,3,2025-07-24,307.35,1.16,261.9,154.93
7,1,3,2025-07-24,1084.89,16.6,1282.34,182.86
8,3,3,2025-07-24,1747.38,21.6,1851.39,159.19
1,4,4,2025-07-24,687.64,1.03,593.42,59.24
2,4,4,2025-07-24,1065.12,1.58,894.32,61.44
3,2,4,2025-07-24,897.58,4.47,991.85,59.98
4,3,4,2025-07-24,1970.09,9.15,2063.03,64.92
5,1,4,2025-07-24,1324.53,6.92,1509.89,58.63
6,1,4,2025-07-24,724.85,4.07,842.79,67.26
7,1,4,2025-07-24,679.18,3.73,793.1,67.44
8,5,4,2025-07-24,1409.46,1.22,934.83,59.62
1,4,5,2025-07-24,613.28,6.63,527.77,425.06
2,2,5,2025-07-24,617.75,18.98,679.5,393.93
3,1,5,2025-07-24,1137.61,37.1,1286.24,395.09
4,5,5,2025-07-24,1715.0,9.74,1134.54,392.02
5,4,5,2025-07-24,998.28,9.5,834.44,375.81
6,2,5,2025-07-24,613.67,19.88,678.02,412.42
7,1,5,2025-07-24,879.51,32.06,1013.1,413.0
8,5,5,2025-07-24,1271.08,7.32,814.48,379.94
1,4,1,2025-07-25,481.78,0.89,412.3,77.33
2,2,1,2025-07-25,731.92,4.74,798.33,77.22
3,5,1,2025-07-25,932.44,1.18,604.62,84.33
4,5,1,2025-07-25,1809.98,2.15,1175.51,79.81
5,4,1,2025-07-25,914.23,2.08,765.74,89.55
6,2,1,2025-07-25,484.26,3.17,540.39,84.21
7,2,1,2025-07-25,739.03,5.26,809.64,86.69
8,5,1,2025-07-25,1513.55,1.93,999.01,86.4
1,4,2,2025-07-25,523.84,0.16,437.45,12.48
2,2,2,2025-07-25,1011.13,1.05,1127.68,13.54
3,2,2,2025-07-25,613.54,0.68,687.89,13.97
4,5,2,2025-07-25,2134.69,0.44,1347.05,13.25
5,4,2,2025-07-25,1198.48,0.43,1001.64,14.63
6,4,2,2025-07-25,530.0,0.17,457.0,12.64
7,4,2,2025-07-25,926.85,0.28,771.84,12.53
8,3,2,2025-07-25,1621.3,1.69,1700.46,14.13
1,4,3,2025-07-25,304.02,1.06,261.77,143.92
2,2,3,2025-07-25,1048.39,10.86,1139.77,132.44
3,2,3,2025-07-25,441.31,4.39,485.97,122.85
4,3,3,2025-07-25,2138.55,20.87,2254.85,134.42
5,1,3,2025-07-25,904.03,10.78,1057.41,142.3
6,2,3,2025-07-25,311.77,3.51,337.58,139.39
7,4,3,2025-07-25,1036.27,3.36,890.66,123.64
8,5,3,2025-07-25,1812.2,3.98,1145.25,145.5
1,2,4,2025-07-25,732.73,3.8,792.08,62.84
2,2,4,2025-07-25,1094.22,5.52,1215.81,60.41
3,5,4,2025-07-25,881.47,0.8,577.58,60.79
4,3,4,2025-07-25,2037.92,8.86,2115.17,60.05
5,2,4,2025-07-25,1362.47,6.34,1504.95,59.31
6,2,4,2025-07-25,750.91,3.96,829.94,64.69
7,2,4,2025-07-25,631.17,2.91,702.54,59.69
8,5,4,2025-07-25,1404.73,1.14,917.75,54.92
1,2,5,2025-07-25,637.8,19.73,718.2,383.93
2,3,5,2025-07-25,642.22,19.01,690.93,409.14
3,1,5,2025-07-25,1130.15,37.84,1284.61,407.87
4,5,5,2025-07-25,1737.03,11.39,1153.31,419.36
5,4,5,2025-07-25,1072.22,9.93,924.47,387.54
6,2,5,2025-07-25,599.96,20.11,654.65,411.49
7,2,5,2025-07-25,881.9,29.86,951.7,426.86
8,5,5,2025-07-25,1200.02,7.73,794.0,425.16
1,1,1,2025-07-26,472.2,1.33,540.02,32.01
2,4,1,2025-07-26,742.59,0.54,632.19,28.54
3,5,1,2025-07-26,941.02,0.45,599.72,31.79
4,5,1,2025-07-26,1869.25,0.93,1233.72,32.04
5,4,1,2025-07-26,939.16,0.73,804.41,30.72
6,1,1,2025-07-26,470.95,1.18,539.24,28.78
7,1,1,2025-07-26,729.72,1.66,842.61,28.04
8,3,1,2025-07-26,1478.33,2.94,1529.01,27.66
1,1,2,2025-07-26,519.55,0.16,596.41,3.77
2,4,2,2025-07-26,937.68,0.08,817.07,3.44
3,2,2,2025-07-26,648.86,0.2,719.43,3.79
4,3,2,2025-07-26,1966.17,0.55,2117.83,3.84
5,1,2,2025-07-26,1101.33,0.33,1256.47,3.5
6,1,2,2025-07-26,513.32,0.15,585.54,3.46
7,1,2,2025-07-26,909.45,0.28,1039.32,3.49
8,3,2,2025-07-26,1679.52,0.43,1769.17,3.56
1,1,3,2025-07-26,290.04,1.1,335.08,45.78
2,3,3,2025-07-26,1048.31,3.45,1109.27,45.67
3,5,3,2025-07-26,428.32,0.34,281.46,53.86
4,5,3,2025-07-26,2196.91,1.66,1445.21,48.54
5,1,3,2025-07-26,903.24,3.35,1044.37,45.38
6,4,3,2025-07-26,287.38,0.37,249.71,49.98
7,1,3,2025-07-26,1083.69,4.25,1232.51,47.07
8,3,3,2025-07-26,1756.29,6.49,1889.92,47.52
1,2,4,2025-07-26,692.19,1.37,771.68,25.2
2,3,4,2025-07-26,1043.21,1.68,1103.89,21.49
3,5,4,2025-07-26,917.1,0.31,583.4,23.06
4,3,4,2025-07-26,2029.19,3.62,2146.66,24.88
5,4,4,2025-07-26,1363.86,0.79,1185.19,24.3
6,4,4,2025-07-26,698.55,0.42,580.2,23.87
7,1,4,2025-07-26,628.4,1.24,702.33,22.72
8,3,4,2025-07-26,1306.52,2.38,1342.35,24.2
1,4,5,2025-07-26,635.76,1.77,530.25,111.92
2,2,5,2025-07-26,660.11,5.54,715.11,108.49
3,1,5,2025-07-26,1142.72,12.01,1289.19,120.93
4,3,5,2025-07-26,1643.47,14.64,1685.52,116.68
5,1,5,2025-07-26,1039.59,10.15,1192.15,119.53
6,2,5,2025-07-26,638.27,6.34,688.1,125.18
7,4,5,2025-07-26,808.1,2.29,688.1,115.1
8,5,5,2025-07-26,1281.75,2.2,809.62,117.78
1,1,1,2025-07-28,448.42,3.17,522.48,86.78
2,3,1,2025-07-28,699.03,4.7,742.56,91.63
3,2,1,2025-07-28,926.27,5.81,1036.85,78.3
4,3,1,2025-07-28,1880.48,10.73,1953.91,77.44
5,4,1,2025-07-28,878.35,1.82,743.35,82.44
6,2,1,2025-07-28,467.49,3.03,507.42,80.95
7,2,1,2025-07-28,758.25,4.49,842.7,77.82
8,3,1,2025-07-28,1521.95,9.95,1614.27,88.1
1,1,2,2025-07-28,531.35,0.5,619.18,11.27
2,2,2,2025-07-28,939.25,0.91,1030.49,12.16
3,5,2,2025-07-28,649.88,0.11,423.72,10.67
4,3,2,2025-07-28,1971.65,1.8,2024.44,11.68
5,2,2,2025-07-28,1104.91,1.0,1193.16,11.82
6,1,2,2025-07-28,536.07,0.48,599.26,10.56
7,4,2,2025-07-28,959.17,0.25,792.95,10.94
8,5,2,2025-07-28,1578.1,0.28,1046.26,11.64
1,2,3,2025-07-28,309.06,4.47,345.41,181.31
2,3,3,2025-07-28,1054.28,15.48,1113.32,188.96
3,5,3,2025-07-28,452.53,1.3,288.01,189.41
4,5,3,2025-07-28,2272.48,5.95,1436.04,171.89
5,4,3,2025-07-28,930.79,4.38,794.63,180.12
6,4,3,2025-07-28,300.64,1.38,250.79,176.39
7,2,3,2025-07-28,1083.7,14.43,1215.1,167.98
8,5,3,2025-07-28,1793.65,4.4,1192.14,170.79
1,1,4,2025-07-28,703.29,2.84,808.6,49.77
2,4,4,2025-07-28,1013.59,1.17,853.19,46.68
3,2,4,2025-07-28,933.3,3.88,1004.32,50.46
4,3,4,2025-07-28,1982.27,7.45,2142.5,51.36
5,1,4,2025-07-28,1274.69,5.32,1463.02,50.85
6,1,4,2025-07-28,707.23,2.76,819.61,47.65
7,2,4,2025-07-28,658.85,2.67,715.2,52.27
8,5,4,2025-07-28,1388.32,1.03,885.08,49.39
1,2,5,2025-07-28,648.35,19.85,703.91,368.8
2,4,5,2025-07-28,664.61,6.47,572.24,374.65
3,1,5,2025-07-28,1173.0,35.5,1362.19,342.55
4,5,5,2025-07-28,1728.22,8.86,1127.3,338.26
5,2,5,2025-07-28,1027.55,27.31,1131.03,344.78
6,4,5,2025-07-28,623.55,5.55,542.26,347.17
7,2,5,2025-07-28,818.62,21.42,916.88,341.45
8,5,5,2025-07-28,1270.19,6.93,810.64,353.38
1,1,1,2025-07-29,462.17,4.0,524.27,104.6
2,3,1,2025-07-29,748.44,5.9,765.96,103.8
3,1,1,2025-07-29,891.99,6.64,999.7,89.59
4,5,1,2025-07-29,1885.36,2.47,1239.97,88.42
5,2,1,2025-07-29,934.4,7.57,1052.06,104.68
6,1,1,2025-07-29,465.35,4.01,533.78,101.14
7,1,1,2025-07-29,727.12,5.72,825.59,94.65
8,5,1,2025-07-29,1493.39,2.05,980.11,88.12
1,2,2,2025-07-29,523.98,0.45,562.1,10.27
2,2,2,2025-07-29,976.78,0.72,1061.21,9.11
3,5,2,2025-07-29,609.61,0.09,403.75,9.83
4,5,2,2025-07-29,1984.32,0.29,1269.56,9.8
5,1,2,2025-07-29,1195.91,0.9,1344.29,8.75
6,2,2,2025-07-29,527.75,0.41,594.64,9.55
7,4,2,2025-07-29,939.3,0.21,798.53,8.95
8,5,2,2025-07-29,1596.13,0.22,1019.76,9.45
1,4,3,2025-07-29,303.55,0.99,261.33,131.51
2,2,3,2025-07-29,1035.31,10.36,1127.7,130.83
3,1,3,2025-07-29,439.25,5.08,515.77,133.94
4,3,3,2025-07-29,2278.46,20.94,2453.55,121.69
5,1,3,2025-07-29,907.13,10.6,1048.42,133.36
6,2,3,2025-07-29,294.73,2.59,329.84,114.76
7,1,3,2025-07-29,1012.23,10.1,1196.98,119.84
8,5,3,2025-07-29,1806.31,3.59,1205.86,126.59
1,2,4,2025-07-29,698.8,4.39,749.71,76.03
2,3,4,2025-07-29,1063.85,5.97,1134.12,75.46
3,2,4,2025-07-29,865.28,5.4,958.07,75.68
4,5,4,2025-07-29,1899.76,2.31,1205.87,82.7
5,1,4,2025-07-29,1338.87,10.1,1539.94,88.55
6,4,4,2025-07-29,729.28,1.42,604.81,81.69
7,2,4,2025-07-29,645.96,3.98,694.69,81.09
8,3,4,2025-07-29,1325.49,8.09,1357.56,77.56
1,1,5,2025-07-29,589.1,11.82,697.18,247.03
2,3,5,2025-07-29,628.23,13.45,659.11,282.06
3,5,5,2025-07-29,1203.12,4.63,768.24,267.02
4,5,5,2025-07-29,1766.06,6.69,1152.73,247.55
5,1,5,2025-07-29,1036.55,24.78,1214.22,278.01
6,4,5,2025-07-29,626.48,4.37,534.81,266.9
7,2,5,2025-07-29,821.43,18.82,895.03,282.22
8,5,5,2025-07-29,1292.27,4.62,848.57,240.91
1,1,1,2025-07-30,486.08,2.75,560.89,65.23
2,3,1,2025-07-30,688.88,3.99,709.74,76.55
3,5,1,2025-07-30,938.39,0.96,623.8,67.36
4,5,1,2025-07-30,1842.04,1.86,1193.19,67.39
5,2,1,2025-07-30,918.21,5.07,994.42,71.37
6,2,1,2025-07-30,461.28,2.56,517.95,69.54
7,4,1,2025-07-30,752.6,1.39,637.79,74.49
8,5,1,2025-07-30,1422.72,1.46,930.01,71.61
1,4,2,2025-07-30,527.72,0.15,435.32,12.22
2,3,2,2025-07-30,1011.1,0.81,1044.97,11.17
3,2,2,2025-07-30,635.01,0.65,709.86,12.7
4,5,2,2025-07-30,2074.39,0.4,1309.2,12.91
5,4,2,2025-07-30,1140.7,0.33,993.38,11.48
6,2,2,2025-07-30,513.92,0.5,575.52,11.78
7,1,2,2025-07-30,907.91,0.88,1023.26,11.81
8,3,2,2025-07-30,1630.15,1.51,1671.09,12.61
1,1,3,2025-07-30,311.29,3.88,361.56,150.03
2,2,3,2025-07-30,1050.18,15.08,1138.69,177.64
3,2,3,2025-07-30,444.31,5.74,494.61,156.7
4,5,3,2025-07-30,2260.03,6.04,1455.12,170.55
5,2,3,2025-07-30,971.16,12.6,1061.2,159.32
6,2,3,2025-07-30,298.76,3.8,325.4,153.04
7,4,3,2025-07-30,1081.38,4.43,901.36,157.22
8,3,3,2025-07-30,1740.68,24.03,1856.31,176.36
1,2,4,2025-07-30,714.19,3.88,765.17,65.63
2,4,4,2025-07-30,1049.14,1.52,873.93,59.83
3,2,4,2025-07-30,908.01,4.47,985.94,63.67
4,5,4,2025-07-30,1916.41,1.71,1238.34,57.81
5,2,4,2025-07-30,1323.22,6.97,1466.42,63.05
6,1,4,2025-07-30,688.34,3.43,781.32,58.58
7,2,4,2025-07-30,617.56,3.18,673.58,62.75
8,3,4,2025-07-30,1409.58,6.22,1501.96,59.31
1,2,5,2025-07-30,644.11,16.91,705.26,321.81
2,4,5,2025-07-30,682.06,6.08,581.95,352.78
3,5,5,2025-07-30,1120.98,5.23,711.71,317.7
4,3,5,2025-07-30,1737.91,44.39,1780.06,357.69
5,2,5,2025-07-30,1012.28,26.35,1101.32,333.84
6,2,5,2025-07-30,593.73,16.27,656.72,342.65
7,2,5,2025-07-30,819.73,20.67,897.03,318.96
8,3,5,2025-07-30,1269.88,32.16,1305.02,353.86
1,4,1,2025-07-31,449.6,0.87,380.1,74.39
2,2,1,2025-07-31,698.57,4.98,756.98,86.45
3,5,1,2025-07-31,928.37,1.04,609.35,77.75
4,3,1,2025-07-31,1835.13,11.76,1946.83,86.06
5,4,1,2025-07-31,856.43,1.72,716.5,82.83
6,4,1,2025-07-31,471.89,1.02,391.34,84.88
7,4,1,2025-07-31,730.52,1.49,629.9,79.75
8,5,1,2025-07-31,1449.81,1.74,928.16,80.44
1,2,2,2025-07-31,531.47,0.49,579.73,11.66
2,3,2,2025-07-31,963.42,0.81,1035.96,11.51
3,5,2,2025-07-31,595.87,0.1,381.57,10.33
4,5,2,2025-07-31,2105.66,0.34,1331.83,11.16
5,2,2,2025-07-31,1164.29,1.0,1260.48,10.85
6,1,2,2025-07-31,542.02,0.5,630.61,11.18
7,1,2,2025-07-31,964.52,0.92,1121.23,11.5
8,3,2,2025-07-31,1618.87,1.31,1725.09,11.02
1,1,3,2025-07-31,298.94,3.57,344.1,144.17
2,3,3,2025-07-31,998.99,11.74,1039.12,153.39
3,1,3,2025-07-31,461.09,6.02,531.32,148.95
4,3,3,2025-07-31,2113.62,28.04,2282.18,168.8
5,4,3,2025-07-31,995.99,3.95,829.36,162.54
6,4,3,2025-07-31,311.36,1.3,258.89,167.41
7,4,3,2025-07-31,1027.1,3.87,873.11,153.29
8,3,3,2025-07-31,1772.08,20.59,1889.16,160.43
1,2,4,2025-07-31,720.52,4.11,774.87,71.53
2,3,4,2025-07-31,1054.85,6.08,1126.08,76.56
3,5,4,2025-07-31,935.46,1.13,616.48,77.39
4,5,4,2025-07-31,2014.38,2.14,1323.83,73.85
5,2,4,2025-07-31,1316.24,7.46,1455.93,69.42
6,2,4,2025-07-31,744.21,4.65,843.96,74.38
7,2,4,2025-07-31,633.84,3.62,701.56,73.29
8,3,4,2025-07-31,1317.31,7.94,1414.98,83.12
1,4,5,2025-07-31,621.63,5.45,523.44,355.28
2,2,5,2025-07-31,668.69,18.97,738.94,355.75
3,5,5,2025-07-31,1132.36,5.71,729.17,323.24
4,5,5,2025-07-31,1774.61,10.05,1173.31,373.28
5,2,5,2025-07-31,1048.96,32.81,1186.02,374.0
6,4,5,2025-07-31,596.95,5.06,519.36,355.85
7,2,5,2025-07-31,864.11,25.37,927.63,352.86
8,5,5,2025-07-31,1217.66,6.7,801.93,369.9
1,1,1,2025-08-01,465.94,3.25,544.78,83.88
2,4,1,2025-08-01,728.5,1.76,615.71,94.19
3,2,1,2025-08-01,886.5,5.88,967.03,85.69
4,3,1,2025-08-01,1890.25,13.34,1950.09,92.58
5,1,1,2025-08-01,923.43,7.32,1088.52,93.35
6,2,1,2025-08-01,489.76,3.87,537.31,96.99
7,2,1,2025-08-01,751.58,5.27,839.77,88.97
8,3,1,2025-08-01,1477.92,9.5,1544.89,86.42
1,2,2,2025-08-01,535.39,0.41,606.01,9.26
2,4,2,2025-08-01,954.47,0.21,799.25,9.17
3,5,2,2025-08-01,589.88,0.07,374.72,8.55
4,5,2,2025-08-01,1971.4,0.26,1288.15,9.12
5,2,2,2025-08-01,1205.68,0.74,1316.1,7.91
6,1,2,2025-08-01,540.58,0.38,605.63,8.22
7,1,2,2025-08-01,910.24,0.62,1072.22,7.84
8,5,2,2025-08-01,1707.03,0.23,1126.92,9.1
1,2,3,2025-08-01,302.39,2.95,335.39,121.43
2,4,3,2025-08-01,1063.38,3.59,882.41,131.93
3,2,3,2025-08-01,469.34,3.97,521.42,109.54
4,5,3,2025-08-01,2245.9,4.11,1503.41,117.48
5,1,3,2025-08-01,974.88,10.83,1117.39,127.69
6,1,3,2025-08-01,292.05,3.13,333.0,130.75
7,4,3,2025-08-01,1093.76,3.33,924.59,126.55
8,3,3,2025-08-01,1845.57,15.77,1981.1,110.31
1,1,4,2025-08-01,717.6,4.55,827.38,78.35
2,4,4,2025-08-01,1033.82,1.97,894.59,80.32
3,1,4,2025-08-01,872.34,5.42,1002.3,74.29
4,5,4,2025-08-01,1948.11,2.18,1250.7,73.69
5,4,4,2025-08-01,1302.71,2.48,1094.51,80.14
6,1,4,2025-08-01,744.34,4.84,869.51,78.77
7,2,4,2025-08-01,630.71,3.47,705.69,71.34
8,3,4,2025-08-01,1378.28,7.66,1437.58,72.65
1,4,5,2025-08-01,638.22,5.82,554.73,356.86
2,3,5,2025-08-01,622.76,18.56,644.03,389.98
3,1,5,2025-08-01,1188.5,40.0,1365.62,388.69
4,5,5,2025-08-01,1700.95,11.3,1118.88,423.0
5,4,5,2025-08-01,1032.66,11.29,900.91,417.87
6,4,5,2025-08-01,595.38,5.72,517.26,397.62
7,2,5,2025-08-01,848.68,27.55,921.51,393.54
8,5,5,2025-08-01,1240.49,6.95,819.26,377.37
1,4,1,2025-08-02,460.77,0.36,385.95,32.4
2,3,1,2025-08-02,752.52,1.89,782.72,33.45
3,1,1,2025-08-02,873.09,2.7,1017.57,35.92
4,5,1,2025-08-02,1940.26,0.89,1250.85,31.4
5,2,1,2025-08-02,911.96,2.43,1013.16,32.56
6,1,1,2025-08-02,479.89,1.43,558.58,36.31
7,4,1,2025-08-02,737.25,0.61,631.88,34.31
8,3,1,2025-08-02,1495.43,4.24,1528.59,36.93
1,2,2,2025-08-02,540.07,0.12,578.67,2.73
2,4,2,2025-08-02,1015.1,0.06,880.94,2.64
3,5,2,2025-08-02,607.11,0.02,391.22,2.72
4,3,2,2025-08-02,2051.57,0.47,2206.77,2.92
5,1,2,2025-08-02,1130.22,0.25,1299.52,2.58
6,2,2,2025-08-02,544.01,0.11,595.14,2.56
7,2,2,2025-08-02,944.34,0.21,1063.88,2.88
8,3,2,2025-08-02,1725.7,0.37,1799.7,2.81
1,4,3,2025-08-02,304.67,0.51,260.49,65.85
2,2,3,2025-08-02,1090.88,6.12,1205.19,69.69
3,2,3,2025-08-02,453.62,2.26,506.99,61.26
4,5,3,2025-08-02,2252.88,2.08,1491.88,61.55
5,2,3,2025-08-02,984.53,4.78,1110.84,58.45
6,4,3,2025-08-02,310.33,0.47,268.67,61.85
7,1,3,2025-08-02,1071.74,5.67,1223.48,64.91
8,5,3,2025-08-02,1839.65,1.85,1170.46,66.98
1,1,4,2025-08-02,724.63,1.59,846.83,25.22
2,4,4,2025-08-02,1076.94,0.61,894.55,23.91
3,2,4,2025-08-02,862.83,1.65,942.72,25.15
4,5,4,2025-08-02,1983.41,0.73,1288.8,24.04
5,1,4,2025-08-02,1364.38,2.66,1535.42,24.18
6,1,4,2025-08-02,750.7,1.64,866.16,25.52
7,1,4,2025-08-02,627.77,1.38,719.08,25.74
8,5,4,2025-08-02,1340.36,0.45,846.14,23.11
1,4,5,2025-08-02,616.52,1.92,516.36,127.51
2,3,5,2025-08-02,641.0,6.34,658.22,132.51
3,5,5,2025-08-02,1172.6,2.3,755.0,128.9
4,5,5,2025-08-02,1757.63,3.78,1142.57,142.17
5,1,5,2025-08-02,1030.85,11.34,1194.23,130.06
6,1,5,2025-08-02,613.33,6.89,725.93,138.96
7,2,5,2025-08-02,830.5,8.75,916.78,130.98
8,3,5,2025-08-02,1277.34,11.42,1380.12,121.0
1,2,1,2025-08-04,471.59,3.27,510.77,89.75
2,2,1,2025-08-04,693.84,5.38,779.88,100.22
3,2,1,2025-08-04,866.5,6.51,954.66,93.96
4,3,1,2025-08-04,1884.49,14.11,1956.65,99.7
5,1,1,2025-08-04,925.16,7.82,1072.02,96.21
6,2,1,2025-08-04,482.62,3.27,545.15,88.86
7,4,1,2025-08-04,716.67,1.81,599.39,106.11
8,5,1,2025-08-04,1414.86,2.12,905.43,97.29
1,2,2,2025-08-04,552.34,0.52,616.93,11.3
2,2,2,2025-08-04,1011.39,0.94,1119.63,12.13
3,1,2,2025-08-04,602.06,0.6,695.64,11.99
4,5,2,2025-08-04,1961.38,0.32,1310.08,11.15
5,2,2,2025-08-04,1126.29,1.16,1220.71,12.83
6,4,2,2025-08-04,522.46,0.15,456.62,12.12
7,4,2,2025-08-04,964.84,0.26,810.37,11.1
8,3,2,2025-08-04,1662.84,1.38,1700.32,11.02
1,1,3,2025-08-04,294.41,4.6,347.3,181.49
2,2,3,2025-08-04,1074.01,15.3,1165.35,173.41
3,5,3,2025-08-04,459.44,1.37,297.78,189.95
4,5,3,2025-08-04,2097.98,6.12,1392.79,188.24
5,4,3,2025-08-04,957.34,4.44,794.17,176.78
6,1,3,2025-08-04,308.43,4.88,350.88,195.53
7,4,3,2025-08-04,1083.4,4.8,920.2,182.29
8,5,3,2025-08-04,1830.44,4.94,1162.33,188.97
1,1,4,2025-08-04,713.34,4.38,829.29,70.48
2,4,4,2025-08-04,1062.97,2.07,877.49,78.38
3,2,4,2025-08-04,922.69,5.12,985.54,71.7
4,3,4,2025-08-04,1920.41,10.03,1996.06,72.71
5,1,4,2025-08-04,1264.02,8.35,1451.97,81.15
6,2,4,2025-08-04,688.07,4.09,773.26,74.66
7,2,4,2025-08-04,622.15,3.56,700.5,70.11
8,3,4,2025-08-04,1385.54,8.07,1425.59,81.26
1,2,5,2025-08-04,608.81,17.45,673.97,375.87
2,2,5,2025-08-04,632.98,19.97,680.27,406.17
3,2,5,2025-08-04,1148.71,35.18,1278.66,379.24
4,5,5,2025-08-04,1744.14,10.33,1127.65,378.48
5,2,5,2025-08-04,1076.32,31.53,1181.33,377.96
6,4,5,2025-08-04,641.17,5.93,543.54,378.82
7,4,5,2025-08-04,870.83,7.94,754.98,366.62
8,5,5,2025-08-04,1242.93,7.02,818.75,365.41
1,4,1,2025-08-05,471.5,1.1,406.84,94.99
2,4,1,2025-08-05,744.74,1.72,641.61,88.42
3,5,1,2025-08-05,887.88,1.11,588.65,79.77
4,5,1,2025-08-05,1893.63,2.39,1211.59,86.21
5,2,1,2025-08-05,861.71,5.8,944.3,85.93
6,1,1,2025-08-05,477.0,3.18,561.55,79.01
7,4,1,2025-08-05,713.19,1.53,615.49,88.51
8,3,1,2025-08-05,1502.12,9.16,1597.22,81.83
1,1,2,2025-08-05,554.01,0.48,620.09,9.76
2,4,2,2025-08-05,960.32,0.25,801.8,10.62
3,1,2,2025-08-05,641.95,0.59,727.04,10.69
4,5,2,2025-08-05,1975.87,0.31,1271.97,10.67
5,2,2,2025-08-05,1191.81,1.06,1338.9,10.88
6,4,2,2025-08-05,520.21,0.12,450.85,9.5
7,1,2,2025-08-05,978.89,0.97,1142.0,11.06
8,3,2,2025-08-05,1644.06,1.24,1751.99,9.88
1,2,3,2025-08-05,308.19,3.86,349.07,153.72
2,3,3,2025-08-05,1058.4,11.89,1111.54,146.28
3,5,3,2025-08-05,463.74,1.17,304.8,160.72
4,3,3,2025-08-05,2136.01,24.24,2214.56,149.04
5,4,3,2025-08-05,974.46,3.84,825.21,154.81
6,1,3,2025-08-05,302.12,4.23,355.55,158.22
7,1,3,2025-08-05,1016.28,12.63,1189.61,149.49
8,3,3,2025-08-05,1877.97,20.82,2003.44,153.32
1,1,4,2025-08-05,746.43,4.84,843.06,73.7
2,2,4,2025-08-05,1069.45,5.82,1206.19,66.51
3,2,4,2025-08-05,879.71,4.59,970.71,68.15
4,3,4,2025-08-05,1914.57,11.27,2061.29,75.57
5,1,4,2025-08-05,1268.97,7.07,1446.68,63.05
6,1,4,2025-08-05,686.02,4.26,773.28,75.66
7,2,4,2025-08-05,629.9,3.78,673.25,72.35
8,5,4,2025-08-05,1360.74,1.57,877.5,73.57
1,1,5,2025-08-05,615.45,15.93,708.69,301.92
2,2,5,2025-08-05,623.5,13.54,683.26,265.11
3,5,5,2025-08-05,1140.55,5.17,744.8,305.19
4,5,5,2025-08-05,1664.67,7.15,1076.42,292.34
5,4,5,2025-08-05,1068.91,8.47,893.23,303.68
