site_id,waste_date,waste_type,waste_quantity_kg,recyclable
4,2025-08-02,Electrical Waste,0.47,True
4,2025-08-02,Packaging Waste,0.68,False
5,2025-08-02,Metal Scrap,27.52,True
5,2025-08-02,Plastic Waste,14.52,True
5,2025-08-02,Electrical Waste,5.91,True
5,2025-08-02,Packaging Waste,9.73,False
1,2025-08-04,Metal Scrap,11.92,True
1,2025-08-04,Plastic Waste,6.23,True
1,2025-08-04,Electrical Waste,2.98,True
1,2025-08-04,Packaging Waste,4.0,False
2,2025-08-04,Metal Scrap,0.58,True
2,2025-08-04,Plastic Waste,0.31,True
2,2025-08-04,Electrical Waste,0.13,True
2,2025-08-04,Packaging Waste,0.23,False
3,2025-08-04,Metal Scrap,32.1,True
3,2025-08-04,Plastic Waste,16.66,True
3,2025-08-04,Electrical Waste,7.16,True
3,2025-08-04,Packaging Waste,10.91,False
4,2025-08-04,Metal Scrap,6.11,True
4,2025-08-04,Plastic Waste,3.42,True
4,2025-08-04,Electrical Waste,1.38,True
4,2025-08-04,Packaging Waste,2.03,False
5,2025-08-04,Metal Scrap,74.87,True
5,2025-08-04,Plastic Waste,37.55,True
5,2025-08-04,Electrical Waste,18.29,True
5,2025-08-04,Packaging Waste,26.94,False
1,2025-08-05,Metal Scrap,11.11,True
1,2025-08-05,Plastic Waste,5.21,True
1,2025-08-05,Electrical Waste,2.38,True
1,2025-08-05,Packaging Waste,3.56,False
2,2025-08-05,Metal Scrap,0.52,True
2,2025-08-05,Plastic Waste,0.27,True
2,2025-08-05,Electrical Waste,0.12,True
2,2025-08-05,Packaging Waste,0.19,False
3,2025-08-05,Metal Scrap,25.37,True
3,2025-08-05,Plastic Waste,14.26,True
3,2025-08-05,Electrical Waste,6.14,True
3,2025-08-05,Packaging Waste,9.48,False
4,2025-08-05,Metal Scrap,5.25,True
4,2025-08-05,Plastic Waste,3.09,True
4,2025-08-05,Electrical Waste,1.32,True
4,2025-08-05,Packaging Waste,2.16,False
5,2025-08-05,Metal Scrap,61.25,True
5,2025-08-05,Plastic Waste,31.55,True
5,2025-08-05,Electrical Waste,14.95,True
5,2025-08-05,Packaging Waste,21.28,False
1,2025-08-06,Metal Scrap,9.69,True
1,2025-08-06,Plastic Waste,5.6,True
1,2025-08-06,Electrical Waste,2.5,True
1,2025-08-06,Packaging Waste,3.37,False
2,2025-08-06,Metal Scrap,0.54,True
2,2025-08-06,Plastic Waste,0.26,True
2,2025-08-06,Electrical Waste,0.13,True
2,2025-08-06,Packaging Waste,0.2,False
3,2025-08-06,Metal Scrap,22.86,True
3,2025-08-06,Plastic Waste,12.79,True
3,2025-08-06,Electrical Waste,5.3,True
3,2025-08-06,Packaging Waste,7.31,False
4,2025-08-06,Metal Scrap,7.07,True
4,2025-08-06,Plastic Waste,3.16,True
4,2025-08-06,Electrical Waste,1.5,True
4,2025-08-06,Packaging Waste,2.45,False
5,2025-08-06,Metal Scrap,81.9,True
5,2025-08-06,Plastic Waste,49.24,True
5,2025-08-06,Electrical Waste,20.21,True
5,2025-08-06,Packaging Waste,27.12,False
1,2025-08-07,Metal Scrap,8.66,True
1,2025-08-07,Plastic Waste,5.04,True
1,2025-08-07,Electrical Waste,2.29,True
1,2025-08-07,Packaging Waste,3.49,False
2,2025-08-07,Metal Scrap,0.44,True
2,2025-08-07,Plastic Waste,0.21,True
2,2025-08-07,Electrical Waste,0.1,True
2,2025-08-07,Packaging Waste,0.16,False
3,2025-08-07,Metal Scrap,25.55,True
3,2025-08-07,Plastic Waste,12.66,True
3,2025-08-07,Electrical Waste,5.49,True
3,2025-08-07,Packaging Waste,8.7,False
4,2025-08-07,Metal Scrap,7.01,True
4,2025-08-07,Plastic Waste,3.2,True
4,2025-08-07,Electrical Waste,1.52,True
4,2025-08-07,Packaging Waste,2.21,False
5,2025-08-07,Metal Scrap,75.07,True
5,2025-08-07,Plastic Waste,38.33,True
5,2025-08-07,Electrical Waste,19.8,True
5,2025-08-07,Packaging Waste,28.38,False
1,2025-08-08,Metal Scrap,11.4,True
1,2025-08-08,Plastic Waste,5.46,True
1,2025-08-08,Electrical Waste,2.44,True
1,2025-08-08,Packaging Waste,3.77,False
2,2025-08-08,Metal Scrap,0.52,True
2,2025-08-08,Plastic Waste,0.26,True
2,2025-08-08,Electrical Waste,0.1,True
2,2025-08-08,Packaging Waste,0.18,False
3,2025-08-08,Metal Scrap,24.31,True
3,2025-08-08,Plastic Waste,12.77,True
3,2025-08-08,Electrical Waste,5.65,True
3,2025-08-08,Packaging Waste,8.7,False
4,2025-08-08,Metal Scrap,5.58,True
4,2025-08-08,Plastic Waste,2.93,True
4,2025-08-08,Electrical Waste,1.15,True
4,2025-08-08,Packaging Waste,2.04,False
5,2025-08-08,Metal Scrap,73.44,True
5,2025-08-08,Plastic Waste,43.35,True
5,2025-08-08,Electrical Waste,17.5,True
5,2025-08-08,Packaging Waste,25.07,False
1,2025-08-09,Metal Scrap,4.38,True
1,2025-08-09,Plastic Waste,2.11,True
1,2025-08-09,Electrical Waste,0.93,True
1,2025-08-09,Packaging Waste,1.47,False
2,2025-08-09,Metal Scrap,0.16,True
2,2025-08-09,Plastic Waste,0.08,True
2,2025-08-09,Electrical Waste,0.03,True
2,2025-08-09,Packaging Waste,0.05,False
3,2025-08-09,Metal Scrap,11.53,True
3,2025-08-09,Plastic Waste,5.65,True
3,2025-08-09,Electrical Waste,2.72,True
3,2025-08-09,Packaging Waste,3.46,False
4,2025-08-09,Metal Scrap,2.21,True
4,2025-08-09,Plastic Waste,1.19,True
4,2025-08-09,Electrical Waste,0.52,True
4,2025-08-09,Packaging Waste,0.77,False
5,2025-08-09,Metal Scrap,32.13,True
5,2025-08-09,Plastic Waste,18.48,True
5,2025-08-09,Electrical Waste,7.61,True
5,2025-08-09,Packaging Waste,11.43,False
1,2025-08-11,Metal Scrap,11.94,True
1,2025-08-11,Plastic Waste,5.98,True
1,2025-08-11,Electrical Waste,3.01,True
1,2025-08-11,Packaging Waste,4.46,False
2,2025-08-11,Metal Scrap,0.52,True
2,2025-08-11,Plastic Waste,0.24,True
2,2025-08-11,Electrical Waste,0.11,True
2,2025-08-11,Packaging Waste,0.18,False
3,2025-08-11,Metal Scrap,27.45,True
3,2025-08-11,Plastic Waste,14.32,True
3,2025-08-11,Electrical Waste,6.67,True
3,2025-08-11,Packaging Waste,9.74,False
4,2025-08-11,Metal Scrap,4.71,True
4,2025-08-11,Plastic Waste,2.45,True
4,2025-08-11,Electrical Waste,1.23,True
4,2025-08-11,Packaging Waste,1.63,False
5,2025-08-11,Metal Scrap,67.87,True
5,2025-08-11,Plastic Waste,39.52,True
5,2025-08-11,Electrical Waste,17.74,True
5,2025-08-11,Packaging Waste,26.6,False
1,2025-08-12,Metal Scrap,11.03,True
1,2025-08-12,Plastic Waste,5.74,True
1,2025-08-12,Electrical Waste,2.3,True
1,2025-08-12,Packaging Waste,3.51,False
2,2025-08-12,Metal Scrap,0.43,True
2,2025-08-12,Plastic Waste,0.21,True
2,2025-08-12,Electrical Waste,0.09,True
2,2025-08-12,Packaging Waste,0.16,False
3,2025-08-12,Metal Scrap,26.23,True
3,2025-08-12,Plastic Waste,13.07,True
3,2025-08-12,Electrical Waste,5.56,True
3,2025-08-12,Packaging Waste,9.3,False
4,2025-08-12,Metal Scrap,5.14,True
4,2025-08-12,Plastic Waste,2.94,True
4,2025-08-12,Electrical Waste,1.38,True
4,2025-08-12,Packaging Waste,1.85,False
5,2025-08-12,Metal Scrap,77.85,True
5,2025-08-12,Plastic Waste,41.38,True
5,2025-08-12,Electrical Waste,17.27,True
5,2025-08-12,Packaging Waste,27.41,False
1,2025-08-13,Metal Scrap,11.13,True
1,2025-08-13,Plastic Waste,5.5,True
1,2025-08-13,Electrical Waste,2.42,True
1,2025-08-13,Packaging Waste,3.71,False
2,2025-08-13,Metal Scrap,0.51,True
2,2025-08-13,Plastic Waste,0.28,True
2,2025-08-13,Electrical Waste,0.12,True
2,2025-08-13,Packaging Waste,0.2,False
3,2025-08-13,Metal Scrap,19.46,True
3,2025-08-13,Plastic Waste,10.83,True
3,2025-08-13,Electrical Waste,4.18,True
3,2025-08-13,Packaging Waste,7.07,False
4,2025-08-13,Metal Scrap,4.47,True
4,2025-08-13,Plastic Waste,2.12,True
4,2025-08-13,Electrical Waste,0.92,True
4,2025-08-13,Packaging Waste,1.37,False
5,2025-08-13,Metal Scrap,81.69,True
5,2025-08-13,Plastic Waste,38.88,True
5,2025-08-13,Electrical Waste,18.87,True
5,2025-08-13,Packaging Waste,29.61,False
1,2025-08-14,Metal Scrap,10.77,True
1,2025-08-14,Plastic Waste,4.79,True
1,2025-08-14,Electrical Waste,2.31,True
1,2025-08-14,Packaging Waste,3.28,False
2,2025-08-14,Metal Scrap,0.71,True
2,2025-08-14,Plastic Waste,0.31,True
2,2025-08-14,Electrical Waste,0.14,True
2,2025-08-14,Packaging Waste,0.2,False
3,2025-08-14,Metal Scrap,25.14,True
3,2025-08-14,Plastic Waste,11.7,True
3,2025-08-14,Electrical Waste,5.83,True
3,2025-08-14,Packaging Waste,8.44,False
4,2025-08-14,Metal Scrap,7.58,True
4,2025-08-14,Plastic Waste,4.14,True
4,2025-08-14,Electrical Waste,1.72,True
4,2025-08-14,Packaging Waste,2.58,False
5,2025-08-14,Metal Scrap,84.25,True
5,2025-08-14,Plastic Waste,39.18,True
5,2025-08-14,Electrical Waste,18.47,True
5,2025-08-14,Packaging Waste,25.56,False
1,2025-08-15,Metal Scrap,9.92,True
1,2025-08-15,Plastic Waste,5.69,True
1,2025-08-15,Electrical Waste,2.51,True
1,2025-08-15,Packaging Waste,3.45,False
2,2025-08-15,Metal Scrap,0.5,True
2,2025-08-15,Plastic Waste,0.26,True
2,2025-08-15,Electrical Waste,0.11,True
2,2025-08-15,Packaging Waste,0.17,False
3,2025-08-15,Metal Scrap,28.7,True
3,2025-08-15,Plastic Waste,15.29,True
3,2025-08-15,Electrical Waste,6.74,True
3,2025-08-15,Packaging Waste,9.75,False
4,2025-08-15,Metal Scrap,3.91,True
4,2025-08-15,Plastic Waste,2.16,True
4,2025-08-15,Electrical Waste,0.95,True
4,2025-08-15,Packaging Waste,1.34,False
5,2025-08-15,Metal Scrap,72.59,True
5,2025-08-15,Plastic Waste,35.35,True
5,2025-08-15,Electrical Waste,16.65,True
5,2025-08-15,Packaging Waste,23.92,False
1,2025-08-16,Metal Scrap,3.87,True
1,2025-08-16,Plastic Waste,1.94,True
1,2025-08-16,Electrical Waste,0.84,True
1,2025-08-16,Packaging Waste,1.33,False
2,2025-08-16,Metal Scrap,0.15,True
2,2025-08-16,Plastic Waste,0.08,True
2,2025-08-16,Electrical Waste,0.03,True
2,2025-08-16,Packaging Waste,0.05,False
3,2025-08-16,Metal Scrap,11.74,True
3,2025-08-16,Plastic Waste,5.43,True
3,2025-08-16,Electrical Waste,2.47,True
3,2025-08-16,Packaging Waste,3.69,False
4,2025-08-16,Metal Scrap,1.78,True
4,2025-08-16,Plastic Waste,1.1,True
4,2025-08-16,Electrical Waste,0.43,True
4,2025-08-16,Packaging Waste,0.7,False
5,2025-08-16,Metal Scrap,28.88,True
5,2025-08-16,Plastic Waste,15.76,True
5,2025-08-16,Electrical Waste,7.01,True
5,2025-08-16,Packaging Waste,9.39,False
1,2025-08-18,Metal Scrap,9.32,True
1,2025-08-18,Plastic Waste,4.44,True
1,2025-08-18,Electrical Waste,2.18,True
1,2025-08-18,Packaging Waste,3.08,False
2,2025-08-18,Metal Scrap,0.58,True
2,2025-08-18,Plastic Waste,0.31,True
2,2025-08-18,Electrical Waste,0.13,True
2,2025-08-18,Packaging Waste,0.19,False
3,2025-08-18,Metal Scrap,25.44,True
3,2025-08-18,Plastic Waste,12.14,True
3,2025-08-18,Electrical Waste,5.22,True
3,2025-08-18,Packaging Waste,8.66,False
4,2025-08-18,Metal Scrap,4.21,True
4,2025-08-18,Plastic Waste,2.16,True
4,2025-08-18,Electrical Waste,0.99,True
4,2025-08-18,Packaging Waste,1.45,False
5,2025-08-18,Metal Scrap,77.19,True
5,2025-08-18,Plastic Waste,39.93,True
5,2025-08-18,Electrical Waste,17.41,True
5,2025-08-18,Packaging Waste,29.34,False
1,2025-08-19,Metal Scrap,10.62,True
1,2025-08-19,Plastic Waste,5.43,True
1,2025-08-19,Electrical Waste,2.51,True
1,2025-08-19,Packaging Waste,4.03,False
2,2025-08-19,Metal Scrap,0.44,True
2,2025-08-19,Plastic Waste,0.23,True
2,2025-08-19,Electrical Waste,0.12,True
2,2025-08-19,Packaging Waste,0.17,False
3,2025-08-19,Metal Scrap,24.55,True
3,2025-08-19,Plastic Waste,12.62,True
3,2025-08-19,Electrical Waste,5.31,True
3,2025-08-19,Packaging Waste,7.88,False
4,2025-08-19,Metal Scrap,6.77,True
4,2025-08-19,Plastic Waste,2.95,True
4,2025-08-19,Electrical Waste,1.32,True
4,2025-08-19,Packaging Waste,2.21,False
5,2025-08-19,Metal Scrap,69.85,True
5,2025-08-19,Plastic Waste,39.53,True
5,2025-08-19,Electrical Waste,15.55,True
5,2025-08-19,Packaging Waste,26.06,False
1,2025-08-20,Metal Scrap,9.34,True
1,2025-08-20,Plastic Waste,5.02,True
1,2025-08-20,Electrical Waste,2.19,True
1,2025-08-20,Packaging Waste,3.84,False
2,2025-08-20,Metal Scrap,0.64,True
2,2025-08-20,Plastic Waste,0.33,True
2,2025-08-20,Electrical Waste,0.13,True
2,2025-08-20,Packaging Waste,0.22,False
3,2025-08-20,Metal Scrap,29.33,True
3,2025-08-20,Plastic Waste,13.98,True
3,2025-08-20,Electrical Waste,5.96,True
3,2025-08-20,Packaging Waste,9.64,False
4,2025-08-20,Metal Scrap,5.41,True
4,2025-08-20,Plastic Waste,2.72,True
4,2025-08-20,Electrical Waste,1.05,True
4,2025-08-20,Packaging Waste,1.8,False
5,2025-08-20,Metal Scrap,76.05,True
5,2025-08-20,Plastic Waste,40.6,True
5,2025-08-20,Electrical Waste,18.13,True
5,2025-08-20,Packaging Waste,23.93,False
1,2025-08-21,Metal Scrap,11.16,True
1,2025-08-21,Plastic Waste,5.3,True
1,2025-08-21,Electrical Waste,2.58,True
1,2025-08-21,Packaging Waste,3.59,False
2,2025-08-21,Metal Scrap,0.47,True
2,2025-08-21,Plastic Waste,0.25,True
2,2025-08-21,Electrical Waste,0.1,True
2,2025-08-21,Packaging Waste,0.16,False
3,2025-08-21,Metal Scrap,26.15,True
3,2025-08-21,Plastic Waste,13.72,True
3,2025-08-21,Electrical Waste,6.95,True
3,2025-08-21,Packaging Waste,9.74,False
4,2025-08-21,Metal Scrap,4.68,True
4,2025-08-21,Plastic Waste,2.27,True
4,2025-08-21,Electrical Waste,1.0,True
4,2025-08-21,Packaging Waste,1.62,False
5,2025-08-21,Metal Scrap,59.93,True
5,2025-08-21,Plastic Waste,27.35,True
5,2025-08-21,Electrical Waste,14.15,True
5,2025-08-21,Packaging Waste,20.1,False
1,2025-08-22,Metal Scrap,10.57,True
1,2025-08-22,Plastic Waste,5.87,True
1,2025-08-22,Electrical Waste,2.42,True
1,2025-08-22,Packaging Waste,4.01,False
2,2025-08-22,Metal Scrap,0.73,True
2,2025-08-22,Plastic Waste,0.38,True
2,2025-08-22,Electrical Waste,0.16,True
2,2025-08-22,Packaging Waste,0.24,False
3,2025-08-22,Metal Scrap,28.77,True
3,2025-08-22,Plastic Waste,14.35,True
3,2025-08-22,Electrical Waste,5.95,True
3,2025-08-22,Packaging Waste,9.88,False
4,2025-08-22,Metal Scrap,4.03,True
4,2025-08-22,Plastic Waste,2.32,True
4,2025-08-22,Electrical Waste,1.03,True
4,2025-08-22,Packaging Waste,1.42,False
5,2025-08-22,Metal Scrap,73.06,True
5,2025-08-22,Plastic Waste,38.7,True
5,2025-08-22,Electrical Waste,17.26,True
5,2025-08-22,Packaging Waste,25.58,False
1,2025-08-23,Metal Scrap,3.59,True
1,2025-08-23,Plastic Waste,1.86,True
1,2025-08-23,Electrical Waste,0.89,True
1,2025-08-23,Packaging Waste,1.27,False
2,2025-08-23,Metal Scrap,0.23,True
2,2025-08-23,Plastic Waste,0.11,True
2,2025-08-23,Electrical Waste,0.05,True
2,2025-08-23,Packaging Waste,0.07,False
3,2025-08-23,Metal Scrap,9.47,True
3,2025-08-23,Plastic Waste,5.41,True
3,2025-08-23,Electrical Waste,2.44,True
3,2025-08-23,Packaging Waste,3.52,False
4,2025-08-23,Metal Scrap,1.86,True
4,2025-08-23,Plastic Waste,0.93,True
4,2025-08-23,Electrical Waste,0.47,True
4,2025-08-23,Packaging Waste,0.72,False
5,2025-08-23,Metal Scrap,22.48,True
5,2025-08-23,Plastic Waste,11.67,True
5,2025-08-23,Electrical Waste,4.97,True
5,2025-08-23,Packaging Waste,8.24,False
1,2025-08-25,Metal Scrap,9.65,True
1,2025-08-25,Plastic Waste,5.59,True
1,2025-08-25,Electrical Waste,2.28,True
1,2025-08-25,Packaging Waste,3.39,False
2,2025-08-25,Metal Scrap,0.48,True
2,2025-08-25,Plastic Waste,0.27,True
2,2025-08-25,Electrical Waste,0.12,True
2,2025-08-25,Packaging Waste,0.17,False
3,2025-08-25,Metal Scrap,22.74,True
3,2025-08-25,Plastic Waste,11.03,True
3,2025-08-25,Electrical Waste,4.79,True
3,2025-08-25,Packaging Waste,7.46,False
4,2025-08-25,Metal Scrap,5.91,True
4,2025-08-25,Plastic Waste,3.07,True
4,2025-08-25,Electrical Waste,1.38,True
4,2025-08-25,Packaging Waste,2.22,False
5,2025-08-25,Metal Scrap,80.57,True
5,2025-08-25,Plastic Waste,42.38,True
5,2025-08-25,Electrical Waste,18.15,True
5,2025-08-25,Packaging Waste,27.69,False
1,2025-08-26,Metal Scrap,11.29,True
1,2025-08-26,Plastic Waste,6.1,True
1,2025-08-26,Electrical Waste,2.43,True
1,2025-08-26,Packaging Waste,3.69,False
2,2025-08-26,Metal Scrap,0.52,True
2,2025-08-26,Plastic Waste,0.27,True
2,2025-08-26,Electrical Waste,0.12,True
2,2025-08-26,Packaging Waste,0.19,False
3,2025-08-26,Metal Scrap,29.55,True
3,2025-08-26,Plastic Waste,13.6,True
3,2025-08-26,Electrical Waste,7.09,True
3,2025-08-26,Packaging Waste,8.77,False
4,2025-08-26,Metal Scrap,6.05,True
4,2025-08-26,Plastic Waste,3.15,True
4,2025-08-26,Electrical Waste,1.63,True
4,2025-08-26,Packaging Waste,2.23,False
5,2025-08-26,Metal Scrap,66.4,True
5,2025-08-26,Plastic Waste,35.33,True
5,2025-08-26,Electrical Waste,15.23,True
5,2025-08-26,Packaging Waste,22.64,False
1,2025-08-27,Metal Scrap,7.73,True
1,2025-08-27,Plastic Waste,4.46,True
1,2025-08-27,Electrical Waste,1.85,True
1,2025-08-27,Packaging Waste,2.72,False
2,2025-08-27,Metal Scrap,0.5,True
2,2025-08-27,Plastic Waste,0.25,True
2,2025-08-27,Electrical Waste,0.12,True
2,2025-08-27,Packaging Waste,0.17,False
3,2025-08-27,Metal Scrap,31.47,True
3,2025-08-27,Plastic Waste,15.55,True
3,2025-08-27,Electrical Waste,6.58,True
3,2025-08-27,Packaging Waste,10.82,False
4,2025-08-27,Metal Scrap,5.75,True
4,2025-08-27,Plastic Waste,2.67,True
4,2025-08-27,Electrical Waste,1.12,True
4,2025-08-27,Packaging Waste,1.9,False
5,2025-08-27,Metal Scrap,75.75,True
5,2025-08-27,Plastic Waste,36.75,True
5,2025-08-27,Electrical Waste,16.12,True
5,2025-08-27,Packaging Waste,23.49,False
1,2025-08-28,Metal Scrap,10.55,True
1,2025-08-28,Plastic Waste,5.15,True
1,2025-08-28,Electrical Waste,2.37,True
1,2025-08-28,Packaging Waste,4.2,False
2,2025-08-28,Metal Scrap,0.44,True
2,2025-08-28,Plastic Waste,0.21,True
2,2025-08-28,Electrical Waste,0.09,True
2,2025-08-28,Packaging Waste,0.15,False
3,2025-08-28,Metal Scrap,30.91,True
3,2025-08-28,Plastic Waste,16.59,True
3,2025-08-28,Electrical Waste,6.43,True
3,2025-08-28,Packaging Waste,9.69,False
4,2025-08-28,Metal Scrap,5.63,True
4,2025-08-28,Plastic Waste,3.23,True
4,2025-08-28,Electrical Waste,1.46,True
4,2025-08-28,Packaging Waste,1.96,False
5,2025-08-28,Metal Scrap,98.35,True
5,2025-08-28,Plastic Waste,44.22,True
5,2025-08-28,Electrical Waste,21.01,True
5,2025-08-28,Packaging Waste,28.97,False
1,2025-08-29,Metal Scrap,12.16,True
1,2025-08-29,Plastic Waste,5.85,True
1,2025-08-29,Electrical Waste,2.44,True
1,2025-08-29,Packaging Waste,3.77,False
2,2025-08-29,Metal Scrap,0.47,True
2,2025-08-29,Plastic Waste,0.24,True
2,2025-08-29,Electrical Waste,0.11,True
2,2025-08-29,Packaging Waste,0.19,False
3,2025-08-29,Metal Scrap,26.21,True
3,2025-08-29,Plastic Waste,13.87,True
3,2025-08-29,Electrical Waste,6.07,True
3,2025-08-29,Packaging Waste,9.01,False
4,2025-08-29,Metal Scrap,6.07,True
4,2025-08-29,Plastic Waste,3.2,True
4,2025-08-29,Electrical Waste,1.5,True
4,2025-08-29,Packaging Waste,2.08,False
5,2025-08-29,Metal Scrap,67.51,True
5,2025-08-29,Plastic Waste,34.64,True
5,2025-08-29,Electrical Waste,15.99,True
5,2025-08-29,Packaging Waste,21.78,False
1,2025-08-30,Metal Scrap,3.69,True
1,2025-08-30,Plastic Waste,1.94,True
1,2025-08-30,Electrical Waste,0.77,True
1,2025-08-30,Packaging Waste,1.18,False
2,2025-08-30,Metal Scrap,0.16,True
2,2025-08-30,Plastic Waste,0.09,True
2,2025-08-30,Electrical Waste,0.04,True
2,2025-08-30,Packaging Waste,0.06,False
3,2025-08-30,Metal Scrap,9.42,True
3,2025-08-30,Plastic Waste,4.93,True
3,2025-08-30,Electrical Waste,2.48,True
3,2025-08-30,Packaging Waste,3.42,False
4,2025-08-30,Metal Scrap,2.0,True
4,2025-08-30,Plastic Waste,1.21,True
4,2025-08-30,Electrical Waste,0.48,True
4,2025-08-30,Packaging Waste,0.7,False
5,2025-08-30,Metal Scrap,24.25,True
5,2025-08-30,Plastic Waste,12.83,True
5,2025-08-30,Electrical Waste,4.9,True
5,2025-08-30,Packaging Waste,8.73,False
1,2025-09-01,Metal Scrap,9.68,True
1,2025-09-01,Plastic Waste,4.86,True
1,2025-09-01,Electrical Waste,2.4,True
1,2025-09-01,Packaging Waste,3.18,False
2,2025-09-01,Metal Scrap,0.42,True
2,2025-09-01,Plastic Waste,0.21,True
2,2025-09-01,Electrical Waste,0.1,True
2,2025-09-01,Packaging Waste,0.13,False
3,2025-09-01,Metal Scrap,21.78,True
3,2025-09-01,Plastic Waste,12.48,True
3,2025-09-01,Electrical Waste,5.69,True
3,2025-09-01,Packaging Waste,7.48,False
4,2025-09-01,Metal Scrap,5.0,True
4,2025-09-01,Plastic Waste,2.6,True
4,2025-09-01,Electrical Waste,1.24,True
4,2025-09-01,Packaging Waste,1.7,False
5,2025-09-01,Metal Scrap,76.42,True
5,2025-09-01,Plastic Waste,46.25,True
5,2025-09-01,Electrical Waste,19.63,True
5,2025-09-01,Packaging Waste,29.37,False
1,2025-09-02,Metal Scrap,10.2,True
1,2025-09-02,Plastic Waste,5.4,True
1,2025-09-02,Electrical Waste,2.3,True
1,2025-09-02,Packaging Waste,3.11,False
2,2025-09-02,Metal Scrap,0.68,True
2,2025-09-02,Plastic Waste,0.36,True
2,2025-09-02,Electrical Waste,0.16,True
2,2025-09-02,Packaging Waste,0.26,False
3,2025-09-02,Metal Scrap,25.14,True
3,2025-09-02,Plastic Waste,12.86,True
3,2025-09-02,Electrical Waste,5.31,True
3,2025-09-02,Packaging Waste,8.76,False
4,2025-09-02,Metal Scrap,6.81,True
4,2025-09-02,Plastic Waste,3.09,True
4,2025-09-02,Electrical Waste,1.36,True
4,2025-09-02,Packaging Waste,2.19,False
5,2025-09-02,Metal Scrap,64.99,True
5,2025-09-02,Plastic Waste,38.89,True
5,2025-09-02,Electrical Waste,16.24,True
5,2025-09-02,Packaging Waste,24.67,False
1,2025-09-03,Metal Scrap,11.35,True
1,2025-09-03,Plastic Waste,5.71,True
1,2025-09-03,Electrical Waste,2.69,True
1,2025-09-03,Packaging Waste,3.64,False
2,2025-09-03,Metal Scrap,0.75,True
2,2025-09-03,Plastic Waste,0.37,True
2,2025-09-03,Electrical Waste,0.16,True
2,2025-09-03,Packaging Waste,0.24,False
3,2025-09-03,Metal Scrap,20.36,True
3,2025-09-03,Plastic Waste,10.93,True
3,2025-09-03,Electrical Waste,5.24,True
3,2025-09-03,Packaging Waste,7.47,False
4,2025-09-03,Metal Scrap,6.26,True
4,2025-09-03,Plastic Waste,3.0,True
4,2025-09-03,Electrical Waste,1.41,True
4,2025-09-03,Packaging Waste,1.99,False
5,2025-09-03,Metal Scrap,80.18,True
5,2025-09-03,Plastic Waste,42.41,True
5,2025-09-03,Electrical Waste,17.94,True
5,2025-09-03,Packaging Waste,27.64,False
1,2025-09-04,Metal Scrap,9.86,True
1,2025-09-04,Plastic Waste,5.6,True
1,2025-09-04,Electrical Waste,2.33,True
1,2025-09-04,Packaging Waste,3.84,False
2,2025-09-04,Metal Scrap,0.6,True
2,2025-09-04,Plastic Waste,0.3,True
2,2025-09-04,Electrical Waste,0.13,True
2,2025-09-04,Packaging Waste,0.22,False
3,2025-09-04,Metal Scrap,21.19,True
3,2025-09-04,Plastic Waste,10.6,True
3,2025-09-04,Electrical Waste,4.89,True
3,2025-09-04,Packaging Waste,7.28,False
4,2025-09-04,Metal Scrap,5.41,True
4,2025-09-04,Plastic Waste,2.75,True
4,2025-09-04,Electrical Waste,1.17,True
4,2025-09-04,Packaging Waste,2.05,False
5,2025-09-04,Metal Scrap,75.11,True
5,2025-09-04,Plastic Waste,44.08,True
5,2025-09-04,Electrical Waste,17.27,True
5,2025-09-04,Packaging Waste,27.69,False
1,2025-09-05,Metal Scrap,10.46,True
1,2025-09-05,Plastic Waste,5.24,True
1,2025-09-05,Electrical Waste,2.18,True
1,2025-09-05,Packaging Waste,3.41,False
2,2025-09-05,Metal Scrap,0.69,True
2,2025-09-05,Plastic Waste,0.32,True
