site_id,energy_source_id,energy_date,energy_consumption_kwh,energy_cost
1,1,2025-08-07,340.54,61.3
1,2,2025-08-07,170.27,15.32
1,3,2025-08-07,68.11,3.41
1,4,2025-08-07,34.05,2.04
1,5,2025-08-07,68.11,4.77
2,1,2025-08-07,19.26,3.47
2,2,2025-08-07,7.22,0.65
2,3,2025-08-07,4.82,0.24
2,4,2025-08-07,9.63,0.58
2,5,2025-08-07,7.22,0.51
3,1,2025-08-07,397.56,71.56
3,2,2025-08-07,113.59,10.22
3,3,2025-08-07,397.56,19.88
3,4,2025-08-07,113.59,6.82
3,5,2025-08-07,113.59,7.95
4,1,2025-08-07,228.41,41.11
4,2,2025-08-07,91.36,8.22
4,3,2025-08-07,45.68,2.28
4,4,2025-08-07,22.84,1.37
4,5,2025-08-07,68.52,4.8
5,1,2025-08-07,997.85,179.61
5,2,2025-08-07,570.2,51.32
5,3,2025-08-07,285.1,14.26
5,4,2025-08-07,285.1,17.11
5,5,2025-08-07,712.75,49.89
1,1,2025-08-08,397.7,71.59
1,2,2025-08-08,198.85,17.9
1,3,2025-08-08,79.54,3.98
1,4,2025-08-08,39.77,2.39
1,5,2025-08-08,79.54,5.57
2,1,2025-08-08,21.72,3.91
2,2,2025-08-08,8.14,0.73
2,3,2025-08-08,5.43,0.27
2,4,2025-08-08,10.86,0.65
2,5,2025-08-08,8.14,0.57
3,1,2025-08-08,407.12,73.28
3,2,2025-08-08,116.32,10.47
3,3,2025-08-08,407.12,20.36
3,4,2025-08-08,116.32,6.98
3,5,2025-08-08,116.32,8.14
4,1,2025-08-08,185.97,33.47
4,2,2025-08-08,74.39,6.7
4,3,2025-08-08,37.2,1.86
4,4,2025-08-08,18.6,1.12
4,5,2025-08-08,55.79,3.91
5,1,2025-08-08,980.38,176.47
5,2,2025-08-08,560.22,50.42
5,3,2025-08-08,280.11,14.01
5,4,2025-08-08,280.11,16.81
5,5,2025-08-08,700.27,49.02
1,1,2025-08-09,228.46,41.12
1,2,2025-08-09,114.23,10.28
1,3,2025-08-09,45.69,2.28
1,4,2025-08-09,22.85,1.37
1,5,2025-08-09,45.69,3.2
2,1,2025-08-09,12.05,2.17
2,2,2025-08-09,4.52,0.41
2,3,2025-08-09,3.01,0.15
2,4,2025-08-09,6.03,0.36
2,5,2025-08-09,4.52,0.32
3,1,2025-08-09,286.07,51.49
3,2,2025-08-09,81.73,7.36
3,3,2025-08-09,286.07,14.3
3,4,2025-08-09,81.73,4.9
3,5,2025-08-09,81.73,5.72
4,1,2025-08-09,123.19,22.17
4,2,2025-08-09,49.28,4.44
4,3,2025-08-09,24.64,1.23
4,4,2025-08-09,12.32,0.74
4,5,2025-08-09,36.96,2.59
5,1,2025-08-09,711.43,128.06
5,2,2025-08-09,406.53,36.59
5,3,2025-08-09,203.27,10.16
5,4,2025-08-09,203.27,12.2
5,5,2025-08-09,508.17,35.57
1,1,2025-08-11,452.73,81.49
1,2,2025-08-11,226.37,20.37
1,3,2025-08-11,90.55,4.53
1,4,2025-08-11,45.27,2.72
1,5,2025-08-11,90.55,6.34
2,1,2025-08-11,21.46,3.86
2,2,2025-08-11,8.05,0.72
2,3,2025-08-11,5.37,0.27
2,4,2025-08-11,10.73,0.64
2,5,2025-08-11,8.05,0.56
3,1,2025-08-11,485.34,87.36
3,2,2025-08-11,138.67,12.48
3,3,2025-08-11,485.34,24.27
3,4,2025-08-11,138.67,8.32
3,5,2025-08-11,138.67,9.71
4,1,2025-08-11,172.29,31.01
4,2,2025-08-11,68.92,6.2
4,3,2025-08-11,34.46,1.72
4,4,2025-08-11,17.23,1.03
4,5,2025-08-11,51.69,3.62
5,1,2025-08-11,893.99,160.92
5,2,2025-08-11,510.85,45.98
5,3,2025-08-11,255.43,12.77
5,4,2025-08-11,255.43,15.33
5,5,2025-08-11,638.56,44.7
1,1,2025-08-12,358.12,64.46
1,2,2025-08-12,179.06,16.12
1,3,2025-08-12,71.62,3.58
1,4,2025-08-12,35.81,2.15
1,5,2025-08-12,71.62,5.01
2,1,2025-08-12,18.27,3.29
2,2,2025-08-12,6.85,0.62
2,3,2025-08-12,4.57,0.23
2,4,2025-08-12,9.13,0.55
2,5,2025-08-12,6.85,0.48
3,1,2025-08-12,431.87,77.74
3,2,2025-08-12,123.39,11.11
3,3,2025-08-12,431.87,21.59
3,4,2025-08-12,123.39,7.4
3,5,2025-08-12,123.39,8.64
4,1,2025-08-12,183.97,33.11
4,2,2025-08-12,73.59,6.62
4,3,2025-08-12,36.79,1.84
4,4,2025-08-12,18.4,1.1
4,5,2025-08-12,55.19,3.86
5,1,2025-08-12,999.79,179.96
5,2,2025-08-12,571.31,51.42
5,3,2025-08-12,285.65,14.28
5,4,2025-08-12,285.65,17.14
5,5,2025-08-12,714.13,49.99
1,1,2025-08-13,383.3,68.99
1,2,2025-08-13,191.65,17.25
1,3,2025-08-13,76.66,3.83
1,4,2025-08-13,38.33,2.3
1,5,2025-08-13,76.66,5.37
2,1,2025-08-13,24.52,4.41
2,2,2025-08-13,9.2,0.83
2,3,2025-08-13,6.13,0.31
2,4,2025-08-13,12.26,0.74
2,5,2025-08-13,9.2,0.64
3,1,2025-08-13,332.96,59.93
3,2,2025-08-13,95.13,8.56
3,3,2025-08-13,332.96,16.65
3,4,2025-08-13,95.13,5.71
3,5,2025-08-13,95.13,6.66
4,1,2025-08-13,143.56,25.84
4,2,2025-08-13,57.42,5.17
4,3,2025-08-13,28.71,1.44
4,4,2025-08-13,14.36,0.86
4,5,2025-08-13,43.07,3.01
5,1,2025-08-13,971.04,174.79
5,2,2025-08-13,554.88,49.94
5,3,2025-08-13,277.44,13.87
5,4,2025-08-13,277.44,16.65
5,5,2025-08-13,693.6,48.55
1,1,2025-08-14,335.24,60.34
1,2,2025-08-14,167.62,15.09
1,3,2025-08-14,67.05,3.35
1,4,2025-08-14,33.52,2.01
1,5,2025-08-14,67.05,4.69
2,1,2025-08-14,26.82,4.83
2,2,2025-08-14,10.06,0.91
2,3,2025-08-14,6.71,0.34
2,4,2025-08-14,13.41,0.8
2,5,2025-08-14,10.06,0.7
3,1,2025-08-14,426.54,76.78
3,2,2025-08-14,121.87,10.97
3,3,2025-08-14,426.54,21.33
3,4,2025-08-14,121.87,7.31
3,5,2025-08-14,121.87,8.53
4,1,2025-08-14,247.91,44.62
4,2,2025-08-14,99.17,8.93
4,3,2025-08-14,49.58,2.48
4,4,2025-08-14,24.79,1.49
4,5,2025-08-14,74.37,5.21
5,1,2025-08-14,997.36,179.52
5,2,2025-08-14,569.92,51.29
5,3,2025-08-14,284.96,14.25
5,4,2025-08-14,284.96,17.1
5,5,2025-08-14,712.4,49.87
1,1,2025-08-15,349.97,62.99
1,2,2025-08-15,174.99,15.75
1,3,2025-08-15,69.99,3.5
1,4,2025-08-15,35.0,2.1
1,5,2025-08-15,69.99,4.9
2,1,2025-08-15,20.81,3.75
2,2,2025-08-15,7.8,0.7
2,3,2025-08-15,5.2,0.26
2,4,2025-08-15,10.4,0.62
2,5,2025-08-15,7.8,0.55
3,1,2025-08-15,469.59,84.53
3,2,2025-08-15,134.17,12.08
3,3,2025-08-15,469.59,23.48
3,4,2025-08-15,134.17,8.05
3,5,2025-08-15,134.17,9.39
4,1,2025-08-15,144.28,25.97
4,2,2025-08-15,57.71,5.19
4,3,2025-08-15,28.86,1.44
4,4,2025-08-15,14.43,0.87
4,5,2025-08-15,43.28,3.03
5,1,2025-08-15,816.18,146.91
5,2,2025-08-15,466.39,41.98
5,3,2025-08-15,233.19,11.66
5,4,2025-08-15,233.19,13.99
5,5,2025-08-15,582.99,40.81
1,1,2025-08-16,219.97,39.59
1,2,2025-08-16,109.98,9.9
1,3,2025-08-16,43.99,2.2
1,4,2025-08-16,22.0,1.32
1,5,2025-08-16,43.99,3.08
2,1,2025-08-16,11.1,2.0
2,2,2025-08-16,4.16,0.37
2,3,2025-08-16,2.78,0.14
2,4,2025-08-16,5.55,0.33
2,5,2025-08-16,4.16,0.29
3,1,2025-08-16,309.31,55.68
3,2,2025-08-16,88.38,7.95
3,3,2025-08-16,309.31,15.47
3,4,2025-08-16,88.38,5.3
3,5,2025-08-16,88.38,6.19
4,1,2025-08-16,105.69,19.02
4,2,2025-08-16,42.28,3.81
4,3,2025-08-16,21.14,1.06
4,4,2025-08-16,10.57,0.63
4,5,2025-08-16,31.71,2.22
5,1,2025-08-16,598.58,107.74
5,2,2025-08-16,342.05,30.78
5,3,2025-08-16,171.02,8.55
5,4,2025-08-16,171.02,10.26
5,5,2025-08-16,427.56,29.93
1,1,2025-08-18,304.04,54.73
1,2,2025-08-18,152.02,13.68
1,3,2025-08-18,60.81,3.04
1,4,2025-08-18,30.4,1.82
1,5,2025-08-18,60.81,4.26
2,1,2025-08-18,25.26,4.55
2,2,2025-08-18,9.47,0.85
2,3,2025-08-18,6.32,0.32
2,4,2025-08-18,12.63,0.76
2,5,2025-08-18,9.47,0.66
3,1,2025-08-18,370.91,66.76
3,2,2025-08-18,105.97,9.54
3,3,2025-08-18,370.91,18.55
3,4,2025-08-18,105.97,6.36
3,5,2025-08-18,105.97,7.42
4,1,2025-08-18,139.05,25.03
4,2,2025-08-18,55.62,5.01
4,3,2025-08-18,27.81,1.39
4,4,2025-08-18,13.91,0.83
4,5,2025-08-18,41.72,2.92
5,1,2025-08-18,1057.76,190.4
5,2,2025-08-18,604.43,54.4
5,3,2025-08-18,302.22,15.11
5,4,2025-08-18,302.22,18.13
5,5,2025-08-18,755.54,52.89
1,1,2025-08-19,395.8,71.24
1,2,2025-08-19,197.9,17.81
1,3,2025-08-19,79.16,3.96
1,4,2025-08-19,39.58,2.37
1,5,2025-08-19,79.16,5.54
2,1,2025-08-19,21.39,3.85
2,2,2025-08-19,8.02,0.72
2,3,2025-08-19,5.35,0.27
2,4,2025-08-19,10.7,0.64
2,5,2025-08-19,8.02,0.56
3,1,2025-08-19,399.94,71.99
3,2,2025-08-19,114.27,10.28
3,3,2025-08-19,399.94,20.0
3,4,2025-08-19,114.27,6.86
3,5,2025-08-19,114.27,8.0
4,1,2025-08-19,215.19,38.73
4,2,2025-08-19,86.08,7.75
4,3,2025-08-19,43.04,2.15
4,4,2025-08-19,21.52,1.29
4,5,2025-08-19,64.56,4.52
5,1,2025-08-19,904.24,162.76
5,2,2025-08-19,516.71,46.5
5,3,2025-08-19,258.36,12.92
5,4,2025-08-19,258.36,15.5
5,5,2025-08-19,645.89,45.21
1,1,2025-08-20,348.61,62.75
1,2,2025-08-20,174.3,15.69
1,3,2025-08-20,69.72,3.49
1,4,2025-08-20,34.86,2.09
1,5,2025-08-20,69.72,4.88
2,1,2025-08-20,25.8,4.64
2,2,2025-08-20,9.68,0.87
2,3,2025-08-20,6.45,0.32
2,4,2025-08-20,12.9,0.77
2,5,2025-08-20,9.68,0.68
3,1,2025-08-20,464.44,83.6
3,2,2025-08-20,132.7,11.94
3,3,2025-08-20,464.44,23.22
3,4,2025-08-20,132.7,7.96
3,5,2025-08-20,132.7,9.29
4,1,2025-08-20,161.31,29.04
4,2,2025-08-20,64.52,5.81
4,3,2025-08-20,32.26,1.61
4,4,2025-08-20,16.13,0.97
4,5,2025-08-20,48.39,3.39
5,1,2025-08-20,973.95,175.31
5,2,2025-08-20,556.54,50.09
5,3,2025-08-20,278.27,13.91
5,4,2025-08-20,278.27,16.7
5,5,2025-08-20,695.68,48.7
1,1,2025-08-21,353.48,63.63
1,2,2025-08-21,176.74,15.91
1,3,2025-08-21,70.7,3.54
1,4,2025-08-21,35.35,2.12
1,5,2025-08-21,70.7,4.95
2,1,2025-08-21,20.22,3.64
2,2,2025-08-21,7.58,0.68
2,3,2025-08-21,5.05,0.25
2,4,2025-08-21,10.11,0.61
2,5,2025-08-21,7.58,0.53
3,1,2025-08-21,461.68,83.1
3,2,2025-08-21,131.91,11.87
3,3,2025-08-21,461.68,23.08
3,4,2025-08-21,131.91,7.91
3,5,2025-08-21,131.91,9.23
4,1,2025-08-21,164.38,29.59
4,2,2025-08-21,65.75,5.92
4,3,2025-08-21,32.88,1.64
4,4,2025-08-21,16.44,0.99
4,5,2025-08-21,49.32,3.45
5,1,2025-08-21,758.41,136.51
5,2,2025-08-21,433.38,39.0
5,3,2025-08-21,216.69,10.83
5,4,2025-08-21,216.69,13.0
5,5,2025-08-21,541.72,37.92
1,1,2025-08-22,376.68,67.8
1,2,2025-08-22,188.34,16.95
1,3,2025-08-22,75.34,3.77
1,4,2025-08-22,37.67,2.26
1,5,2025-08-22,75.34,5.27
2,1,2025-08-22,29.99,5.4
2,2,2025-08-22,11.25,1.01
2,3,2025-08-22,7.5,0.38
2,4,2025-08-22,14.99,0.9
2,5,2025-08-22,11.25,0.79
3,1,2025-08-22,470.8,84.74
3,2,2025-08-22,134.52,12.11
3,3,2025-08-22,470.8,23.54
3,4,2025-08-22,134.52,8.07
3,5,2025-08-22,134.52,9.42
4,1,2025-08-22,147.53,26.56
4,2,2025-08-22,59.01,5.31
4,3,2025-08-22,29.51,1.48
4,4,2025-08-22,14.75,0.89
4,5,2025-08-22,44.26,3.1
5,1,2025-08-22,884.54,159.22
5,2,2025-08-22,505.45,45.49
5,3,2025-08-22,252.73,12.64
5,4,2025-08-22,252.73,15.16
5,5,2025-08-22,631.82,44.23
1,1,2025-08-23,220.93,39.77
1,2,2025-08-23,110.46,9.94
1,3,2025-08-23,44.19,2.21
1,4,2025-08-23,22.09,1.33
1,5,2025-08-23,44.19,3.09
2,1,2025-08-23,14.88,2.68
2,2,2025-08-23,5.58,0.5
2,3,2025-08-23,3.72,0.19
2,4,2025-08-23,7.44,0.45
2,5,2025-08-23,5.58,0.39
3,1,2025-08-23,264.91,47.68
3,2,2025-08-23,75.69,6.81
3,3,2025-08-23,264.91,13.25
3,4,2025-08-23,75.69,4.54
3,5,2025-08-23,75.69,5.3
4,1,2025-08-23,114.97,20.69
4,2,2025-08-23,45.99,4.14
4,3,2025-08-23,22.99,1.15
4,4,2025-08-23,11.5,0.69
4,5,2025-08-23,34.49,2.41
5,1,2025-08-23,483.95,87.11
5,2,2025-08-23,276.54,24.89
5,3,2025-08-23,138.27,6.91
5,4,2025-08-23,138.27,8.3
5,5,2025-08-23,345.68,24.2
1,1,2025-08-25,353.67,63.66
1,2,2025-08-25,176.83,15.91
1,3,2025-08-25,70.73,3.54
1,4,2025-08-25,35.37,2.12
1,5,2025-08-25,70.73,4.95
2,1,2025-08-25,22.07,3.97
2,2,2025-08-25,8.28,0.75
2,3,2025-08-25,5.52,0.28
2,4,2025-08-25,11.03,0.66
2,5,2025-08-25,8.28,0.58
3,1,2025-08-25,355.59,64.01
3,2,2025-08-25,101.6,9.14
3,3,2025-08-25,355.59,17.78
3,4,2025-08-25,101.6,6.1
3,5,2025-08-25,101.6,7.11
4,1,2025-08-25,195.85,35.25
4,2,2025-08-25,78.34,7.05
4,3,2025-08-25,39.17,1.96
4,4,2025-08-25,19.59,1.18
4,5,2025-08-25,58.76,4.11
5,1,2025-08-25,989.38,178.09
5,2,2025-08-25,565.36,50.88
5,3,2025-08-25,282.68,14.13
5,4,2025-08-25,282.68,16.96
5,5,2025-08-25,706.7,49.47
1,1,2025-08-26,381.17,68.61
1,2,2025-08-26,190.59,17.15
1,3,2025-08-26,76.23,3.81
1,4,2025-08-26,38.12,2.29
1,5,2025-08-26,76.23,5.34
2,1,2025-08-26,22.18,3.99
2,2,2025-08-26,8.32,0.75
2,3,2025-08-26,5.55,0.28
2,4,2025-08-26,11.09,0.67
2,5,2025-08-26,8.32,0.58
3,1,2025-08-26,467.31,84.12
3,2,2025-08-26,133.52,12.02
3,3,2025-08-26,467.31,23.37
3,4,2025-08-26,133.52,8.01
3,5,2025-08-26,133.52,9.35
4,1,2025-08-26,208.41,37.51
4,2,2025-08-26,83.36,7.5
4,3,2025-08-26,41.68,2.08
4,4,2025-08-26,20.84,1.25
4,5,2025-08-26,62.52,4.38
5,1,2025-08-26,933.41,168.01
5,2,2025-08-26,533.38,48.0
5,3,2025-08-26,266.69,13.33
5,4,2025-08-26,266.69,16.0
5,5,2025-08-26,666.72,46.67
1,1,2025-08-27,263.26,47.39
1,2,2025-08-27,131.63,11.85
1,3,2025-08-27,52.65,2.63
1,4,2025-08-27,26.33,1.58
1,5,2025-08-27,52.65,3.69
2,1,2025-08-27,19.9,3.58
2,2,2025-08-27,7.46,0.67
2,3,2025-08-27,4.98,0.25
2,4,2025-08-27,9.95,0.6
2,5,2025-08-27,7.46,0.52
3,1,2025-08-27,519.37,93.49
3,2,2025-08-27,148.39,13.36
3,3,2025-08-27,519.37,25.97
3,4,2025-08-27,148.39,8.9
3,5,2025-08-27,148.39,10.39
4,1,2025-08-27,176.22,31.72
4,2,2025-08-27,70.49,6.34
4,3,2025-08-27,35.24,1.76
4,4,2025-08-27,17.62,1.06
4,5,2025-08-27,52.87,3.7
5,1,2025-08-27,910.68,163.92
5,2,2025-08-27,520.39,46.84
5,3,2025-08-27,260.19,13.01
5,4,2025-08-27,260.19,15.61
5,5,2025-08-27,650.49,45.53
1,1,2025-08-28,396.88,71.44
1,2,2025-08-28,198.44,17.86
1,3,2025-08-28,79.38,3.97
1,4,2025-08-28,39.69,2.38
1,5,2025-08-28,79.38,5.56
2,1,2025-08-28,17.03,3.07
2,2,2025-08-28,6.39,0.58
2,3,2025-08-28,4.26,0.21
2,4,2025-08-28,8.51,0.51
2,5,2025-08-28,6.39,0.45
3,1,2025-08-28,522.06,93.97
3,2,2025-08-28,149.16,13.42
3,3,2025-08-28,522.06,26.1
3,4,2025-08-28,149.16,8.95
3,5,2025-08-28,149.16,10.44
4,1,2025-08-28,187.78,33.8
4,2,2025-08-28,75.11,6.76
4,3,2025-08-28,37.56,1.88
4,4,2025-08-28,18.78,1.13
4,5,2025-08-28,56.33,3.94
5,1,2025-08-28,1083.45,195.02
5,2,2025-08-28,619.11,55.72
5,3,2025-08-28,309.56,15.48
5,4,2025-08-28,309.56,18.57
5,5,2025-08-28,773.89,54.17
1,1,2025-08-29,374.43,67.4
1,2,2025-08-29,187.21,16.85
1,3,2025-08-29,74.89,3.74
1,4,2025-08-29,37.44,2.25
1,5,2025-08-29,74.89,5.24
2,1,2025-08-29,21.05,3.79
2,2,2025-08-29,7.89,0.71
2,3,2025-08-29,5.26,0.26
2,4,2025-08-29,10.53,0.63
2,5,2025-08-29,7.89,0.55
3,1,2025-08-29,410.97,73.97
3,2,2025-08-29,117.42,10.57
3,3,2025-08-29,410.97,20.55
3,4,2025-08-29,117.42,7.05
3,5,2025-08-29,117.42,8.22
4,1,2025-08-29,188.61,33.95
4,2,2025-08-29,75.44,6.79
4,3,2025-08-29,37.72,1.89
4,4,2025-08-29,18.86,1.13
4,5,2025-08-29,56.58,3.96
5,1,2025-08-29,761.78,137.12
5,2,2025-08-29,435.3,39.18
5,3,2025-08-29,217.65,10.88
5,4,2025-08-29,217.65,13.06
5,5,2025-08-29,544.13,38.09
1,1,2025-08-30,218.56,39.34
1,2,2025-08-30,109.28,9.84
1,3,2025-08-30,43.71,2.19
1,4,2025-08-30,21.86,1.31
1,5,2025-08-30,43.71,3.06
2,1,2025-08-30,12.46,2.24
2,2,2025-08-30,4.67,0.42
2,3,2025-08-30,3.12,0.16
2,4,2025-08-30,6.23,0.37
2,5,2025-08-30,4.67,0.33
3,1,2025-08-30,266.75,48.02
3,2,2025-08-30,76.21,6.86
3,3,2025-08-30,266.75,13.34
3,4,2025-08-30,76.21,4.57
3,5,2025-08-30,76.21,5.33
4,1,2025-08-30,118.12,21.26
4,2,2025-08-30,47.25,4.25
4,3,2025-08-30,23.62,1.18
4,4,2025-08-30,11.81,0.71
4,5,2025-08-30,35.44,2.48
5,1,2025-08-30,466.4,83.95
5,2,2025-08-30,266.51,23.99
5,3,2025-08-30,133.26,6.66
5,4,2025-08-30,133.26,8.0
5,5,2025-08-30,333.14,23.32
1,1,2025-09-01,341.67,61.5
1,2,2025-09-01,170.83,15.37
1,3,2025-09-01,68.33,3.42
1,4,2025-09-01,34.17,2.05
1,5,2025-09-01,68.33,4.78
2,1,2025-09-01,16.68,3.0
2,2,2025-09-01,6.26,0.56
2,3,2025-09-01,4.17,0.21
2,4,2025-09-01,8.34,0.5
2,5,2025-09-01,6.26,0.44
3,1,2025-09-01,388.58,69.94
3,2,2025-09-01,111.02,9.99
3,3,2025-09-01,388.58,19.43
3,4,2025-09-01,111.02,6.66
3,5,2025-09-01,111.02,7.77
4,1,2025-09-01,175.58,31.6
4,2,2025-09-01,70.23,6.32
4,3,2025-09-01,35.12,1.76
4,4,2025-09-01,17.56,1.05
4,5,2025-09-01,52.67,3.69
5,1,2025-09-01,1065.7,191.83
5,2,2025-09-01,608.97,54.81
5,3,2025-09-01,304.49,15.22
5,4,2025-09-01,304.49,18.27
5,5,2025-09-01,761.22,53.29
1,1,2025-09-02,342.45,61.64
1,2,2025-09-02,171.23,15.41
1,3,2025-09-02,68.49,3.42
1,4,2025-09-02,34.25,2.05
1,5,2025-09-02,68.49,4.79
2,1,2025-09-02,28.29,5.09
2,2,2025-09-02,10.61,0.95
2,3,2025-09-02,7.07,0.35
2,4,2025-09-02,14.14,0.85
2,5,2025-09-02,10.61,0.74
3,1,2025-09-02,381.3,68.63
3,2,2025-09-02,108.94,9.8
3,3,2025-09-02,381.3,19.07
3,4,2025-09-02,108.94,6.54
3,5,2025-09-02,108.94,7.63
4,1,2025-09-02,217.16,39.09
4,2,2025-09-02,86.86,7.82
4,3,2025-09-02,43.43,2.17
4,4,2025-09-02,21.72,1.3
4,5,2025-09-02,65.15,4.56
5,1,2025-09-02,851.25,153.22
5,2,2025-09-02,486.43,43.78
5,3,2025-09-02,243.21,12.16
5,4,2025-09-02,243.21,14.59
5,5,2025-09-02,608.03,42.56
1,1,2025-09-03,399.81,71.97
1,2,2025-09-03,199.91,17.99
1,3,2025-09-03,79.96,4.0
1,4,2025-09-03,39.98,2.4
1,5,2025-09-03,79.96,5.6
2,1,2025-09-03,30.52,5.49
2,2,2025-09-03,11.44,1.03
2,3,2025-09-03,7.63,0.38
2,4,2025-09-03,15.26,0.92
2,5,2025-09-03,11.44,0.8
3,1,2025-09-03,369.97,66.59
3,2,2025-09-03,105.71,9.51
3,3,2025-09-03,369.97,18.5
3,4,2025-09-03,105.71,6.34
3,5,2025-09-03,105.71,7.4
4,1,2025-09-03,201.55,36.28
4,2,2025-09-03,80.62,7.26
4,3,2025-09-03,40.31,2.02
4,4,2025-09-03,20.16,1.21
4,5,2025-09-03,60.47,4.23
5,1,2025-09-03,1054.77,189.86
5,2,2025-09-03,602.73,54.25
5,3,2025-09-03,301.36,15.07
5,4,2025-09-03,301.36,18.08
5,5,2025-09-03,753.41,52.74
1,1,2025-09-04,343.04,61.75
1,2,2025-09-04,171.52,15.44
1,3,2025-09-04,68.61,3.43
1,4,2025-09-04,34.3,2.06
1,5,2025-09-04,68.61,4.8
2,1,2025-09-04,26.82,4.83
2,2,2025-09-04,10.06,0.91
2,3,2025-09-04,6.71,0.34
2,4,2025-09-04,13.41,0.8
2,5,2025-09-04,10.06,0.7
3,1,2025-09-04,363.05,65.35
3,2,2025-09-04,103.73,9.34
3,3,2025-09-04,363.05,18.15
3,4,2025-09-04,103.73,6.22
3,5,2025-09-04,103.73,7.26
4,1,2025-09-04,184.88,33.28
4,2,2025-09-04,73.95,6.66
4,3,2025-09-04,36.98,1.85
4,4,2025-09-04,18.49,1.11
4,5,2025-09-04,55.46,3.88
5,1,2025-09-04,1008.59,181.55
5,2,2025-09-04,576.34,51.87
5,3,2025-09-04,288.17,14.41
5,4,2025-09-04,288.17,17.29
5,5,2025-09-04,720.42,50.43
1,1,2025-09-05,339.77,61.16
1,2,2025-09-05,169.89,15.29
1,3,2025-09-05,67.95,3.4
1,4,2025-09-05,33.98,2.04
1,5,2025-09-05,67.95,4.76
2,1,2025-09-05,26.96,4.85
2,2,2025-09-05,10.11,0.91
2,3,2025-09-05,6.74,0.34
2,4,2025-09-05,13.48,0.81
2,5,2025-09-05,10.11,0.71
3,1,2025-09-05,385.69,69.42
3,2,2025-09-05,110.2,9.92
3,3,2025-09-05,385.69,19.28
3,4,2025-09-05,110.2,6.61
3,5,2025-09-05,110.2,7.71
4,1,2025-09-05,246.84,44.43
4,2,2025-09-05,98.74,8.89
4,3,2025-09-05,49.37,2.47
4,4,2025-09-05,24.68,1.48
4,5,2025-09-05,74.05,5.18
5,1,2025-09-05,888.39,159.91
5,2,2025-09-05,507.65,45.69
5,3,2025-09-05,253.83,12.69
5,4,2025-09-05,253.83,15.23
5,5,2025-09-05,634.56,44.42
1,1,2025-09-06,220.53,39.7
1,2,2025-09-06,110.26,9.92
1,3,2025-09-06,44.11,2.21
1,4,2025-09-06,22.05,1.32
1,5,2025-09-06,44.11,3.09
2,1,2025-09-06,18.16,3.27
2,2,2025-09-06,6.81,0.61
2,3,2025-09-06,4.54,0.23
2,4,2025-09-06,9.08,0.54
2,5,2025-09-06,6.81,0.48
3,1,2025-09-06,195.61,35.21
3,2,2025-09-06,55.89,5.03
3,3,2025-09-06,195.61,9.78
3,4,2025-09-06,55.89,3.35
3,5,2025-09-06,55.89,3.91
4,1,2025-09-06,142.66,25.68
4,2,2025-09-06,57.06,5.14
4,3,2025-09-06,28.53,1.43
4,4,2025-09-06,14.27,0.86
4,5,2025-09-06,42.8,3.0
5,1,2025-09-06,676.59,121.79
5,2,2025-09-06,386.62,34.8
5,3,2025-09-06,193.31,9.67
5,4,2025-09-06,193.31,11.6
5,5,2025-09-06,483.28,33.83
1,1,2025-09-08,398.42,71.72
1,2,2025-09-08,199.21,17.93
1,3,2025-09-08,79.68,3.98
1,4,2025-09-08,39.84,2.39
1,5,2025-09-08,79.68,5.58
2,1,2025-09-08,26.76,4.82
2,2,2025-09-08,10.03,0.9
2,3,2025-09-08,6.69,0.33
2,4,2025-09-08,13.38,0.8
2,5,2025-09-08,10.03,0.7
3,1,2025-09-08,327.87,59.02
3,2,2025-09-08,93.68,8.43
3,3,2025-09-08,327.87,16.39
3,4,2025-09-08,93.68,5.62
3,5,2025-09-08,93.68,6.56
4,1,2025-09-08,193.23,34.78
4,2,2025-09-08,77.29,6.96
4,3,2025-09-08,38.65,1.93
4,4,2025-09-08,19.32,1.16
4,5,2025-09-08,57.97,4.06
5,1,2025-09-08,1141.35,205.44
5,2,2025-09-08,652.2,58.7
5,3,2025-09-08,326.1,16.31
5,4,2025-09-08,326.1,19.57
5,5,2025-09-08,815.25,57.07
1,1,2025-09-09,315.56,56.8
1,2,2025-09-09,157.78,14.2
1,3,2025-09-09,63.11,3.16
1,4,2025-09-09,31.56,1.89
1,5,2025-09-09,63.11,4.42
2,1,2025-09-09,18.19,3.27
2,2,2025-09-09,6.82,0.61
2,3,2025-09-09,4.55,0.23
2,4,2025-09-09,9.1,0.55
2,5,2025-09-09,6.82,0.48
3,1,2025-09-09,313.12,56.36
3,2,2025-09-09,89.46,8.05
3,3,2025-09-09,313.12,15.66
3,4,2025-09-09,89.46,5.37
3,5,2025-09-09,89.46,6.26
4,1,2025-09-09,251.84,45.33
4,2,2025-09-09,100.74,9.07
4,3,2025-09-09,50.37,2.52
4,4,2025-09-09,25.18,1.51
4,5,2025-09-09,75.55,5.29
5,1,2025-09-09,896.14,161.31
5,2,2025-09-09,512.08,46.09
5,3,2025-09-09,256.04,12.8
5,4,2025-09-09,256.04,15.36
5,5,2025-09-09,640.1,44.81
1,1,2025-09-10,286.61,51.59
1,2,2025-09-10,143.3,12.9
1,3,2025-09-10,57.32,2.87
1,4,2025-09-10,28.66,1.72
1,5,2025-09-10,57.32,4.01
2,1,2025-09-10,21.17,3.81
2,2,2025-09-10,7.94,0.71
2,3,2025-09-10,5.29,0.26
2,4,2025-09-10,10.58,0.63
